Timestamp,Conductivity,NO3,Temp,Turbidity,Dayofweek,Month
2017-05-11 14:00:00,13502.1,0.023,22.6,12.79,3,5
2017-05-11 15:00:00,10304.0,0.023,22.6,11.93,3,5
2017-05-11 16:00:00,5588.08,0.023,22.6,10.34,3,5
2017-05-11 17:00:00,13937.0,0.023,22.6,24.02,3,5
2017-05-11 18:00:00,44761.4,0.023,22.6,18.46,3,5
2017-05-11 19:00:00,48549.6,0.023,22.6,12.99,3,5
2017-05-11 20:00:00,49998.1,0.023,22.6,9.92,3,5
2017-05-11 21:00:00,50055.0,0.023,22.6,12.33,3,5
2017-05-11 22:00:00,50459.1,0.023,22.6,9.24,3,5
2017-05-11 23:00:00,50508.0,0.023,22.6,8.19,3,5
2017-05-12 00:00:00,32929.9,0.023,22.6,17.95,4,5
2017-05-12 01:00:00,25838.8,0.023,22.6,10.87,4,5
2017-05-12 02:00:00,21030.5,0.023,22.6,9.1,4,5
2017-05-12 03:00:00,17980.4,0.023,22.6,7.08,4,5
2017-05-12 04:00:00,14512.0,0.023,22.6,8.76,4,5
2017-05-12 05:00:00,13095.2,0.023,22.6,6.25,4,5
2017-05-12 06:00:00,26340.6,0.023,22.6,10.19,4,5
2017-05-12 07:00:00,47302.3,0.023,22.6,14.67,4,5
2017-05-12 08:00:00,49623.9,0.023,22.6,12.87,4,5
2017-05-12 09:00:00,49886.6,0.023,22.6,16.36,4,5
2017-05-12 10:00:00,39859.7,0.023,22.6,9.92,4,5
2017-05-12 11:00:00,43074.7,0.023,22.6,12.83,4,5
2017-05-12 12:00:00,23678.4,0.023,22.6,8.44,4,5
2017-05-12 13:00:00,21252.6,0.023,22.6,11.69,4,5
2017-05-12 14:00:00,17218.0,0.023,22.6,11.7,4,5
2017-05-12 15:00:00,12922.1,0.023,22.6,16.14,4,5
2017-05-12 16:00:00,7836.01,0.023,22.6,10.92,4,5
2017-05-12 17:00:00,9509.24,0.023,22.6,10.47,4,5
2017-05-12 18:00:00,42051.9,0.023,22.6,19.58,4,5
2017-05-12 19:00:00,47192.2,0.023,22.6,9.4,4,5
2017-05-12 20:00:00,49081.0,0.023,22.6,10.21,4,5
2017-05-12 21:00:00,50366.2,0.023,22.6,7.08,4,5
2017-05-12 22:00:00,50504.4,0.023,22.6,8.69,4,5
2017-05-12 23:00:00,50700.2,0.023,22.6,7.73,4,5
2017-05-13 00:00:00,38500.8,0.023,22.6,6.78,5,5
2017-05-13 01:00:00,33013.7,0.023,22.6,13.75,5,5
2017-05-13 02:00:00,29719.3,0.023,22.6,8.29,5,5
2017-05-13 03:00:00,19159.5,0.023,22.6,9.12,5,5
2017-05-13 04:00:00,16072.4,0.023,22.6,7.22,5,5
2017-05-13 05:00:00,13258.1,0.023,22.6,5.86,5,5
2017-05-13 06:00:00,12310.5,0.023,22.6,6.74,5,5
2017-05-13 07:00:00,27424.6,0.023,22.6,8.63,5,5
2017-05-13 08:00:00,40281.3,0.023,22.6,11.51,5,5
2017-05-13 09:00:00,48570.8,0.023,22.6,11.57,5,5
2017-05-13 10:00:00,41978.5,0.023,22.6,7.63,5,5
2017-05-13 11:00:00,41758.2,0.023,22.6,8.56,5,5
2017-05-13 12:00:00,23416.8,0.023,22.6,7.66,5,5
2017-05-13 13:00:00,18902.2,0.023,22.6,5.78,5,5
2017-05-13 14:00:00,15469.4,0.023,22.6,6.02,5,5
2017-05-13 15:00:00,14258.4,0.023,22.6,7.96,5,5
2017-05-13 16:00:00,10562.0,0.023,22.6,6.21,5,5
2017-05-13 17:00:00,9513.99,0.023,22.6,7.54,5,5
2017-05-13 18:00:00,29837.9,0.023,22.6,15.69,5,5
2017-05-13 19:00:00,46369.8,0.023,22.6,10.97,5,5
2017-05-13 20:00:00,49049.9,0.023,22.6,19.95,5,5
2017-05-13 21:00:00,50010.1,0.023,22.6,7.21,5,5
2017-05-13 22:00:00,50607.7,0.023,22.6,5.83,5,5
2017-05-13 23:00:00,48623.8,0.023,22.6,7.16,5,5
2017-05-14 00:00:00,48530.1,0.023,22.6,5.43,6,5
2017-05-14 01:00:00,44702.8,0.023,22.6,8.72,6,5
2017-05-14 02:00:00,34235.0,0.023,22.6,10.19,6,5
2017-05-14 03:00:00,23297.0,0.023,22.6,15.0,6,5
2017-05-14 04:00:00,17043.8,0.023,22.6,6.18,6,5
2017-05-14 05:00:00,15072.3,0.023,22.6,7.2,6,5
2017-05-14 06:00:00,12375.6,0.023,22.6,5.48,6,5
2017-05-14 07:00:00,16741.1,0.023,22.6,5.95,6,5
2017-05-14 08:00:00,25099.4,0.023,22.6,8.98,6,5
2017-05-14 09:00:00,33570.0,0.023,22.6,6.11,6,5
2017-05-14 10:00:00,41675.8,0.023,22.6,5.19,6,5
2017-05-14 11:00:00,33474.2,0.023,22.6,4.71,6,5
2017-05-14 12:00:00,26047.4,0.023,22.6,14.09,6,5
2017-05-14 13:00:00,15428.7,0.023,22.6,7.47,6,5
2017-05-14 14:00:00,16682.9,0.023,22.6,6.21,6,5
2017-05-14 15:00:00,12720.1,0.023,22.6,5.33,6,5
2017-05-14 16:00:00,11095.2,0.023,22.6,7.15,6,5
2017-05-14 17:00:00,9263.61,0.023,22.6,5.29,6,5
2017-05-14 18:00:00,9125.57,0.023,22.6,6.42,6,5
2017-05-14 19:00:00,42234.5,0.023,22.6,7.73,6,5
2017-05-14 20:00:00,48137.6,0.023,22.6,7.96,6,5
2017-05-14 21:00:00,49773.8,0.023,22.6,7.2,6,5
2017-05-14 22:00:00,50317.9,0.023,22.6,6.88,6,5
2017-05-14 23:00:00,50446.0,0.023,22.6,9.98,6,5
2017-05-15 00:00:00,46804.0,0.023,22.6,4.96,0,5
2017-05-15 01:00:00,40199.7,0.023,22.6,3.52,0,5
2017-05-15 02:00:00,45452.1,0.023,22.6,4.44,0,5
2017-05-15 03:00:00,45399.2,0.023,22.6,5.79,0,5
2017-05-15 04:00:00,21707.1,0.023,22.6,4.51,0,5
2017-05-15 05:00:00,15391.9,0.023,22.6,8.17,0,5
2017-05-15 06:00:00,14446.3,0.023,22.6,6.58,0,5
2017-05-15 07:00:00,13665.0,0.023,22.6,4.63,0,5
2017-05-15 08:00:00,11568.3,0.023,22.6,4.61,0,5
2017-05-15 09:00:00,17074.3,0.023,22.6,7.38,0,5
2017-05-15 10:00:00,23103.5,0.023,22.6,13.8,0,5
2017-05-15 11:00:00,26400.1,0.023,22.6,6.7,0,5
2017-05-15 12:00:00,18033.6,0.023,22.6,7.08,0,5
2017-05-15 13:00:00,18516.8,0.023,22.6,5.88,0,5
2017-05-15 14:00:00,12121.4,0.023,22.6,6.57,0,5
2017-05-15 15:00:00,10057.1,0.023,22.6,5.06,0,5
2017-05-15 16:00:00,9898.03,0.023,22.6,6.5,0,5
2017-05-15 17:00:00,8664.67,0.023,22.6,5.35,0,5
2017-05-15 18:00:00,7034.16,0.023,22.6,5.44,0,5
2017-05-15 19:00:00,7670.04,0.023,22.6,27.65,0,5
2017-05-15 20:00:00,38312.9,0.023,22.6,6.44,0,5
2017-05-15 21:00:00,49598.9,0.023,22.6,4.58,0,5
2017-05-15 22:00:00,50325.3,0.023,22.6,5.82,0,5
2017-05-15 23:00:00,50511.1,0.023,22.6,5.68,0,5
2017-05-16 00:00:00,48247.4,0.023,22.6,4.85,1,5
2017-05-16 01:00:00,48619.0,0.023,22.6,4.89,1,5
2017-05-16 02:00:00,47043.0,0.023,22.6,4.96,1,5
2017-05-16 03:00:00,47018.5,0.023,22.6,5.8,1,5
2017-05-16 04:00:00,33208.5,0.023,22.6,6.91,1,5
2017-05-16 05:00:00,22776.9,0.023,22.6,10.87,1,5
2017-05-16 06:00:00,15142.3,0.023,22.6,6.32,1,5
2017-05-16 07:00:00,12899.0,0.023,22.6,5.75,1,5
2017-05-16 08:00:00,11933.2,0.023,22.6,4.21,1,5
2017-05-16 09:00:00,9835.36,0.023,22.6,4.56,1,5
2017-05-16 10:00:00,9455.46,0.023,22.6,5.87,1,5
2017-05-16 11:00:00,17637.9,0.023,22.6,10.64,1,5
2017-05-16 12:00:00,12308.7,0.023,22.6,9.89,1,5
2017-05-16 13:00:00,8857.37,0.023,22.6,5.97,1,5
2017-05-16 14:00:00,9413.93,0.023,22.6,4.42,1,5
2017-05-16 15:00:00,10600.9,0.023,22.6,6.36,1,5
2017-05-16 16:00:00,8468.52,0.023,22.6,5.02,1,5
2017-05-16 17:00:00,6682.71,0.023,22.6,5.12,1,5
2017-05-16 18:00:00,6473.92,0.023,22.6,6.39,1,5
2017-05-16 19:00:00,5777.68,0.023,22.6,6.46,1,5
2017-05-16 20:00:00,6394.19,0.023,22.6,5.39,1,5
2017-05-16 21:00:00,46262.1,0.023,22.6,9.8,1,5
2017-05-16 22:00:00,50057.4,0.023,22.6,7.08,1,5
2017-05-16 23:00:00,50549.0,0.023,22.6,6.55,1,5
2017-05-17 00:00:00,50786.1,0.023,22.6,5.91,2,5
2017-05-17 01:00:00,50775.8,0.023,22.6,4.73,2,5
2017-05-17 02:00:00,50250.1,0.023,22.6,5.82,2,5
2017-05-17 03:00:00,49297.1,0.023,22.6,3.59,2,5
2017-05-17 04:00:00,47758.3,0.023,22.6,5.57,2,5
2017-05-17 05:00:00,49483.4,0.023,22.6,6.52,2,5
2017-05-17 06:00:00,19073.0,0.023,22.6,10.88,2,5
2017-05-17 07:00:00,18605.7,0.023,22.6,5.61,2,5
2017-05-17 08:00:00,12908.4,0.023,22.6,5.97,2,5
2017-05-17 09:00:00,10941.3,0.023,22.6,6.44,2,5
2017-05-17 10:00:00,11688.8,0.023,22.6,8.1,2,5
2017-05-17 11:00:00,11396.6,0.023,22.6,8.68,2,5
2017-05-17 12:00:00,13232.2,0.023,22.6,5.49,2,5
2017-05-17 13:00:00,17321.6,0.023,22.6,6.41,2,5
2017-05-17 14:00:00,13236.1,0.023,22.6,8.56,2,5
2017-05-17 15:00:00,13425.8,0.023,22.6,9.02,2,5
2017-05-17 16:00:00,9446.58,0.023,22.6,5.55,2,5
2017-05-17 17:00:00,7582.93,0.023,22.6,3.95,2,5
2017-05-17 18:00:00,7119.18,0.023,22.6,5.89,2,5
2017-05-17 19:00:00,6077.75,0.023,22.6,4.06,2,5
2017-05-17 20:00:00,7023.11,0.023,22.6,4.24,2,5
2017-05-17 21:00:00,8724.25,0.023,22.6,6.13,2,5
2017-05-17 22:00:00,49267.9,0.023,22.6,7.57,2,5
2017-05-17 23:00:00,49985.8,0.023,22.6,7.3,2,5
2017-05-18 00:00:00,50247.0,0.023,22.6,8.5,3,5
2017-05-18 01:00:00,50256.3,0.023,22.6,7.24,3,5
2017-05-18 02:00:00,50121.6,0.023,22.6,8.03,3,5
2017-05-18 03:00:00,48782.9,0.023,22.6,6.46,3,5
2017-05-18 04:00:00,48936.0,0.023,22.6,8.86,3,5
2017-05-18 05:00:00,47607.9,0.023,22.6,5.72,3,5
2017-05-18 06:00:00,36808.5,0.023,22.6,7.51,3,5
2017-05-18 07:00:00,40538.0,0.023,22.6,6.29,3,5
2017-05-18 08:00:00,21405.6,0.023,22.6,7.78,3,5
2017-05-18 09:00:00,20971.1,0.023,22.6,5.48,3,5
2017-05-18 10:00:00,17692.2,0.023,22.6,6.09,3,5
2017-05-18 11:00:00,15589.5,0.023,22.6,5.01,3,5
2017-05-18 12:00:00,13892.7,0.023,22.6,5.25,3,5
2017-05-18 13:00:00,13474.2,0.023,22.6,4.18,3,5
2017-05-18 14:00:00,15050.5,0.023,22.6,10.34,3,5
2017-05-18 15:00:00,21747.9,0.023,22.6,8.16,3,5
2017-05-18 16:00:00,30586.5,0.023,22.6,12.92,3,5
2017-05-18 17:00:00,21897.6,0.023,22.6,6.24,3,5
2017-05-18 18:00:00,14146.3,0.023,22.6,12.9,3,5
2017-05-18 19:00:00,14968.2,0.023,22.6,6.44,3,5
2017-05-18 20:00:00,14170.7,0.023,22.6,4.82,3,5
2017-05-18 21:00:00,9768.4,0.023,22.6,5.42,3,5
2017-05-18 22:00:00,9257.44,0.023,22.6,5.32,3,5
2017-05-18 23:00:00,8267.09,0.023,22.6,4.06,3,5
2017-05-19 00:00:00,48985.4,0.023,22.6,9.51,4,5
2017-05-19 01:00:00,48860.7,0.023,22.6,7.02,4,5
2017-05-19 02:00:00,49813.7,0.023,22.6,6.32,4,5
2017-05-19 03:00:00,50543.9,0.023,22.6,6.6,4,5
2017-05-19 04:00:00,49875.3,0.023,22.6,9.39,4,5
2017-05-19 05:00:00,48554.7,0.023,22.6,8.19,4,5
2017-05-19 06:00:00,49012.0,0.023,22.6,8.59,4,5
2017-05-19 07:00:00,49748.4,0.023,22.6,13.04,4,5
2017-05-19 08:00:00,39602.1,0.023,22.6,6.63,4,5
2017-05-19 09:00:00,24318.6,0.023,22.6,7.45,4,5
2017-05-19 10:00:00,23796.2,0.023,22.6,8.16,4,5
2017-05-19 11:00:00,18640.2,0.023,22.6,7.55,4,5
2017-05-19 12:00:00,16496.3,0.023,22.6,5.77,4,5
2017-05-19 13:00:00,15929.6,0.023,22.6,6.2,4,5
2017-05-19 14:00:00,16055.0,0.023,22.6,6.29,4,5
2017-05-19 15:00:00,22699.4,0.023,22.6,5.35,4,5
2017-05-19 16:00:00,21562.3,0.023,22.6,7.33,4,5
2017-05-19 17:00:00,21648.5,0.023,22.6,5.75,4,5
2017-05-19 18:00:00,22526.8,0.023,22.6,6.58,4,5
2017-05-19 19:00:00,16469.9,0.023,22.6,6.83,4,5
2017-05-19 20:00:00,14866.5,0.023,22.6,10.38,4,5
2017-05-19 21:00:00,14917.9,0.023,22.6,9.04,4,5
2017-05-19 22:00:00,11428.1,0.023,22.6,6.49,4,5
2017-05-19 23:00:00,9481.76,0.023,22.6,8.69,4,5
2017-05-20 00:00:00,8414.24,0.023,22.6,6.61,5,5
2017-05-20 01:00:00,11029.4,0.023,22.6,6.17,5,5
2017-05-20 02:00:00,45486.9,0.023,22.6,7.26,5,5
2017-05-20 03:00:00,48838.2,0.023,22.6,10.07,5,5
2017-05-20 04:00:00,49696.0,0.023,22.6,12.69,5,5
2017-05-20 05:00:00,48593.0,0.023,22.6,11.55,5,5
2017-05-20 06:00:00,46199.9,0.023,22.6,8.94,5,5
2017-05-20 07:00:00,42183.0,0.023,22.6,8.47,5,5
2017-05-20 08:00:00,35698.8,0.023,22.6,11.11,5,5
2017-05-20 09:00:00,22800.7,0.023,22.6,8.22,5,5
2017-05-20 10:00:00,15687.1,0.023,22.6,8.7,5,5
2017-05-20 11:00:00,11407.4,0.023,22.6,11.7,5,5
2017-05-20 12:00:00,9632.27,0.023,22.6,10.31,5,5
2017-05-20 13:00:00,7144.75,0.023,22.6,20.31,5,5
2017-05-20 14:00:00,11754.2,0.023,22.6,15.29,5,5
2017-05-20 15:00:00,40936.2,0.023,22.6,29.34,5,5
2017-05-20 16:00:00,45753.1,0.023,22.6,17.28,5,5
2017-05-20 17:00:00,35630.1,0.023,22.6,8.38,5,5
2017-05-20 18:00:00,24715.9,0.023,22.6,8.22,5,5
2017-05-20 19:00:00,20822.6,0.023,22.6,15.79,5,5
2017-05-20 20:00:00,16269.9,0.023,22.6,10.81,5,5
2017-05-20 21:00:00,14706.2,0.023,22.6,7.64,5,5
2017-05-20 22:00:00,12575.5,0.023,22.6,10.98,5,5
2017-05-20 23:00:00,9377.49,0.023,22.6,10.0,5,5
2017-05-21 00:00:00,6768.99,0.023,22.6,9.69,6,5
2017-05-21 01:00:00,7419.63,0.023,22.6,9.0,6,5
2017-05-21 02:00:00,44377.0,0.023,22.6,8.18,6,5
2017-05-21 03:00:00,49058.2,0.023,22.6,8.69,6,5
2017-05-21 04:00:00,49888.2,0.023,22.6,8.02,6,5
2017-05-21 05:00:00,50417.4,0.023,22.6,12.22,6,5
2017-05-21 06:00:00,49507.3,0.023,22.6,29.72,6,5
2017-05-21 07:00:00,46950.4,0.023,22.6,7.02,6,5
2017-05-21 08:00:00,32475.4,0.023,22.6,10.56,6,5
2017-05-21 09:00:00,30596.9,0.023,22.6,11.12,6,5
2017-05-21 10:00:00,19092.9,0.023,22.6,15.53,6,5
2017-05-21 11:00:00,13866.3,0.023,22.6,15.2,6,5
2017-05-21 12:00:00,9599.07,0.023,22.6,17.3,6,5
2017-05-21 13:00:00,6261.39,0.023,22.6,12.86,6,5
2017-05-21 14:00:00,11538.6,0.023,22.6,12.21,6,5
2017-05-21 15:00:00,35198.3,0.023,22.6,45.02,6,5
2017-05-21 16:00:00,45543.3,0.023,22.6,17.82,6,5
2017-05-21 17:00:00,48386.1,0.023,22.6,5.99,6,5
2017-05-21 18:00:00,45127.4,0.023,22.6,8.77,6,5
2017-05-21 19:00:00,46912.8,0.023,22.6,4.83,6,5
2017-05-21 20:00:00,27638.8,0.023,22.6,9.27,6,5
2017-05-21 21:00:00,29842.0,0.023,22.6,7.36,6,5
2017-05-21 22:00:00,20546.3,0.023,22.6,11.0,6,5
2017-05-21 23:00:00,14963.0,0.023,22.6,8.48,6,5
2017-05-22 00:00:00,10151.1,0.023,22.6,7.0,0,5
2017-05-22 01:00:00,16123.7,0.023,22.6,10.39,0,5
2017-05-22 02:00:00,36337.0,0.023,22.6,36.81,0,5
2017-05-22 03:00:00,48289.2,0.023,22.6,9.39,0,5
2017-05-22 04:00:00,49398.9,0.023,22.6,8.93,0,5
2017-05-22 05:00:00,50232.5,0.023,22.6,6.02,0,5
2017-05-22 06:00:00,50070.2,0.023,22.6,10.41,0,5
2017-05-22 07:00:00,50189.4,0.023,22.6,6.86,0,5
2017-05-22 08:00:00,39013.5,0.023,22.6,8.66,0,5
2017-05-22 09:00:00,33124.4,0.023,22.6,5.08,0,5
2017-05-22 10:00:00,27674.5,0.023,22.6,11.45,0,5
2017-05-22 11:00:00,16584.1,0.023,22.6,17.99,0,5
2017-05-22 12:00:00,10123.8,0.023,22.6,14.42,0,5
2017-05-22 13:00:00,6843.56,0.023,22.6,14.32,0,5
2017-05-22 14:00:00,8299.17,0.023,22.6,14.48,0,5
2017-05-22 15:00:00,12393.1,0.023,22.6,18.55,0,5
2017-05-22 16:00:00,44078.5,0.023,22.6,13.82,0,5
2017-05-22 17:00:00,48140.5,0.023,22.6,11.18,0,5
2017-05-22 18:00:00,49440.5,0.023,22.6,8.65,0,5
2017-05-22 19:00:00,49453.8,0.023,22.6,6.93,0,5
2017-05-22 20:00:00,48762.6,0.023,22.6,6.35,0,5
2017-05-22 21:00:00,36244.1,0.023,22.6,9.63,0,5
2017-05-22 22:00:00,27195.2,0.023,22.6,5.86,0,5
2017-05-22 23:00:00,21175.2,0.023,22.6,9.33,0,5
2017-05-23 00:00:00,14462.4,0.023,22.6,8.48,1,5
2017-05-23 01:00:00,10167.1,0.023,22.6,11.65,1,5
2017-05-23 02:00:00,15713.0,0.023,22.6,12.11,1,5
2017-05-23 03:00:00,36962.2,0.023,22.6,26.34,1,5
2017-05-23 04:00:00,47270.5,0.023,22.6,9.78,1,5
2017-05-23 05:00:00,48972.0,0.023,22.6,6.61,1,5
2017-05-23 06:00:00,50423.4,0.023,22.6,8.56,1,5
2017-05-23 07:00:00,50332.5,0.023,22.6,8.45,1,5
2017-05-23 08:00:00,49603.3,0.023,22.6,20.43,1,5
2017-05-23 09:00:00,37254.8,0.023,22.6,12.4,1,5
2017-05-23 10:00:00,32324.2,0.023,22.6,10.4,1,5
2017-05-23 11:00:00,19460.3,0.023,22.6,14.75,1,5
2017-05-23 12:00:00,11367.0,0.023,22.6,17.08,1,5
2017-05-23 13:00:00,6739.53,0.023,22.6,35.93,1,5
2017-05-23 14:00:00,4607.13,0.023,22.6,10.55,1,5
2017-05-23 15:00:00,6426.23,0.023,22.6,18.14,1,5
2017-05-23 16:00:00,36365.3,0.023,22.6,21.2,1,5
2017-05-23 17:00:00,46399.7,0.023,22.6,10.39,1,5
2017-05-23 18:00:00,49616.0,0.023,22.6,11.35,1,5
2017-05-23 19:00:00,50037.1,0.023,22.6,12.9,1,5
2017-05-23 20:00:00,49792.5,0.023,22.6,7.61,1,5
2017-05-23 21:00:00,48499.9,0.023,22.6,5.56,1,5
2017-05-23 22:00:00,39958.8,0.023,22.6,7.71,1,5
2017-05-23 23:00:00,34269.8,0.023,22.6,15.65,1,5
2017-05-24 00:00:00,22153.1,0.023,22.6,15.89,2,5
2017-05-24 01:00:00,14733.7,0.023,22.6,33.03,2,5
2017-05-24 02:00:00,10078.5,0.023,22.6,8.68,2,5
2017-05-24 03:00:00,15123.7,0.023,22.6,11.05,2,5
2017-05-24 04:00:00,38147.6,0.023,22.6,17.89,2,5
2017-05-24 05:00:00,48335.8,0.023,22.6,9.96,2,5
2017-05-24 06:00:00,49874.5,0.023,22.6,9.36,2,5
2017-05-24 07:00:00,50720.9,0.023,22.6,9.37,2,5
2017-05-24 08:00:00,50684.1,0.023,22.6,12.19,2,5
2017-05-24 09:00:00,48738.1,0.023,22.6,7.1,2,5
2017-05-24 10:00:00,37566.0,0.023,22.6,11.21,2,5
2017-05-24 11:00:00,22675.0,0.023,22.6,16.41,2,5
2017-05-24 12:00:00,13521.8,0.023,22.6,18.3,2,5
2017-05-24 13:00:00,7313.1,0.023,22.6,50.78,2,5
2017-05-24 14:00:00,4346.85,0.023,22.6,51.12,2,5
2017-05-24 15:00:00,3129.75,0.023,22.6,17.57,2,5
2017-05-24 16:00:00,5101.69,0.023,22.6,19.3,2,5
2017-05-24 17:00:00,42783.0,0.023,22.6,19.53,2,5
2017-05-24 18:00:00,50398.2,0.023,22.6,9.41,2,5
2017-05-24 19:00:00,50769.4,0.023,22.6,7.65,2,5
2017-05-24 20:00:00,50935.5,0.023,22.6,12.49,2,5
2017-05-24 21:00:00,50843.5,0.023,22.6,10.94,2,5
2017-05-24 22:00:00,48974.8,0.023,22.6,13.09,2,5
2017-05-24 23:00:00,39275.1,0.023,22.6,8.91,2,5
2017-05-25 00:00:00,28751.6,0.023,22.6,12.92,3,5
2017-05-25 01:00:00,20110.5,0.023,22.6,15.51,3,5
2017-05-25 02:00:00,13744.2,0.023,22.6,10.85,3,5
2017-05-25 03:00:00,9367.48,0.023,22.6,7.33,3,5
2017-05-25 04:00:00,14274.0,0.023,22.6,60.94,3,5
2017-05-25 05:00:00,44615.2,0.023,22.6,12.66,3,5
2017-05-25 06:00:00,47656.0,0.023,22.6,11.87,3,5
2017-05-25 07:00:00,49489.0,0.023,22.6,9.14,3,5
2017-05-25 08:00:00,49896.6,0.023,22.6,11.27,3,5
2017-05-25 09:00:00,50039.1,0.023,22.6,16.24,3,5
2017-05-25 10:00:00,39858.5,0.023,22.6,9.79,3,5
2017-05-25 11:00:00,30951.3,0.023,22.6,15.9,3,5
2017-05-25 12:00:00,18615.2,0.023,22.6,22.7,3,5
2017-05-25 13:00:00,11119.5,0.023,22.6,40.19,3,5
2017-05-25 14:00:00,6663.78,0.023,22.6,65.55,3,5
2017-05-25 15:00:00,4193.16,0.023,22.6,47.25,3,5
2017-05-25 16:00:00,3284.85,0.023,22.6,22.72,3,5
2017-05-25 17:00:00,20964.1,0.023,22.6,49.21,3,5
2017-05-25 18:00:00,46325.0,0.023,22.6,20.73,3,5
2017-05-25 19:00:00,50465.4,0.023,22.6,12.13,3,5
2017-05-25 20:00:00,50795.5,0.023,22.6,8.67,3,5
2017-05-25 21:00:00,50655.2,0.023,22.6,8.88,3,5
2017-05-25 22:00:00,50369.2,0.023,22.6,8.09,3,5
2017-05-25 23:00:00,48853.5,0.023,22.6,10.01,3,5
2017-05-26 00:00:00,40174.6,0.023,22.6,8.04,4,5
2017-05-26 01:00:00,30296.4,0.023,22.6,12.6,4,5
2017-05-26 02:00:00,23357.1,0.023,22.6,14.84,4,5
2017-05-26 03:00:00,17094.6,0.023,22.6,8.32,4,5
2017-05-26 04:00:00,12638.8,0.023,22.6,7.12,4,5
2017-05-26 05:00:00,18019.8,0.023,22.6,8.46,4,5
2017-05-26 06:00:00,45286.8,0.023,22.6,10.53,4,5
2017-05-26 07:00:00,48662.6,0.023,22.6,9.72,4,5
2017-05-26 08:00:00,49329.5,0.023,22.6,8.54,4,5
2017-05-26 09:00:00,49907.3,0.023,22.6,8.53,4,5
2017-05-26 10:00:00,49580.0,0.023,22.6,7.7,4,5
2017-05-26 11:00:00,36920.8,0.023,22.6,9.27,4,5
2017-05-26 12:00:00,26541.9,0.023,22.6,22.63,4,5
2017-05-26 13:00:00,16758.2,0.023,22.6,23.89,4,5
2017-05-26 14:00:00,10401.6,0.023,22.6,39.8,4,5
2017-05-26 15:00:00,6628.05,0.023,22.6,31.63,4,5
2017-05-26 16:00:00,5061.1,0.023,22.6,24.83,4,5
2017-05-26 17:00:00,5119.2,0.023,22.6,12.87,4,5
2017-05-26 18:00:00,30011.5,0.023,22.6,21.03,4,5
2017-05-26 19:00:00,47848.5,0.023,22.6,10.04,4,5
2017-05-26 20:00:00,49554.8,0.023,22.6,8.1,4,5
2017-05-26 21:00:00,50049.2,0.023,22.6,20.91,4,5
2017-05-26 22:00:00,50286.4,0.023,22.6,14.84,4,5
2017-05-26 23:00:00,49882.2,0.023,22.6,7.69,4,5
2017-05-27 00:00:00,48107.3,0.023,22.6,10.38,5,5
2017-05-27 01:00:00,38875.6,0.023,22.6,15.78,5,5
2017-05-27 02:00:00,30594.8,0.023,22.6,14.76,5,5
2017-05-27 03:00:00,22316.3,0.023,22.6,15.34,5,5
2017-05-27 04:00:00,17253.9,0.023,22.6,9.11,5,5
2017-05-27 05:00:00,13339.5,0.023,22.6,9.2,5,5
2017-05-27 06:00:00,19661.3,0.023,22.6,10.99,5,5
2017-05-27 07:00:00,43609.4,0.023,22.6,15.22,5,5
2017-05-27 08:00:00,48378.6,0.023,22.6,12.2,5,5
2017-05-27 09:00:00,48946.7,0.023,22.6,18.12,5,5
2017-05-27 10:00:00,44398.5,0.023,22.6,11.32,5,5
2017-05-27 11:00:00,47801.6,0.023,22.6,6.88,5,5
2017-05-27 12:00:00,35087.1,0.023,22.6,8.82,5,5
2017-05-27 13:00:00,23840.1,0.023,22.6,14.16,5,5
2017-05-27 14:00:00,14853.1,0.023,22.6,20.68,5,5
2017-05-27 15:00:00,9003.22,0.023,22.6,44.0,5,5
2017-05-27 16:00:00,6255.99,0.023,22.6,35.61,5,5
2017-05-27 17:00:00,4146.91,0.023,22.6,13.55,5,5
2017-05-27 18:00:00,6441.64,0.023,22.6,11.74,5,5
2017-05-27 19:00:00,41581.1,0.023,22.6,12.95,5,5
2017-05-27 20:00:00,49835.4,0.023,22.6,26.13,5,5
2017-05-27 21:00:00,50818.9,0.023,22.6,12.4,5,5
2017-05-27 22:00:00,51122.1,0.023,22.6,10.03,5,5
2017-05-27 23:00:00,50971.9,0.023,22.6,8.73,5,5
2017-05-28 00:00:00,50589.1,0.023,22.6,11.82,6,5
2017-05-28 01:00:00,48350.2,0.023,22.6,17.57,6,5
2017-05-28 02:00:00,41403.6,0.023,22.6,10.62,6,5
2017-05-28 03:00:00,33095.4,0.023,22.6,15.92,6,5
2017-05-28 04:00:00,24239.3,0.023,22.6,12.5,6,5
2017-05-28 05:00:00,19096.4,0.023,22.6,11.2,6,5
2017-05-28 06:00:00,15281.3,0.023,22.6,9.27,6,5
2017-05-28 07:00:00,19592.0,0.023,22.6,7.47,6,5
2017-05-28 08:00:00,25955.6,0.023,22.6,8.68,6,5
2017-05-28 09:00:00,48536.0,0.023,22.6,9.26,6,5
2017-05-28 10:00:00,49375.4,0.023,22.6,10.59,6,5
2017-05-28 11:00:00,35750.4,0.023,22.6,7.26,6,5
2017-05-28 12:00:00,36384.2,0.023,22.6,9.38,6,5
2017-05-28 13:00:00,30267.8,0.023,22.6,7.14,6,5
2017-05-28 14:00:00,23669.6,0.023,22.6,30.15,6,5
2017-05-28 15:00:00,15268.4,0.023,22.6,19.65,6,5
